Date,Cases - Total,Deaths - Total,Hospitalizations - Total,Cases - Age 0-17,Cases - Age 18-29,Cases - Age 30-39,Cases - Age 40-49,Cases - Age 50-59,Cases - Age 60-69,Cases - Age 70-79,Cases -  Age 80+,Cases - Age Unknown,Cases - Female,Cases - Male,Cases - Unknown Gender,Cases - Latinx,Cases - Asian Non-Latinx,Cases - Black Non-Latinx,Cases - White Non-Latinx,Cases - Other Race Non-Latinx,Cases - Unknown Race/Ethnicity,Deaths - Age 0-17,Deaths - Age 18-29,Deaths - Age 30-39,Deaths - Age 40-49,Deaths - Age 50-59,Deaths - Age 60-69,Deaths - Age 70-79,Deaths - Age 80+,Deaths - Age Unknown,Deaths - Female,Deaths - Male,Deaths - Unknown Gender,Deaths - Latinx,Deaths - Asian Non-Latinx,Deaths - Black Non-Latinx,Deaths - White Non-Latinx,Deaths - Other Race Non-Latinx,Deaths - Unknown Race/Ethnicity,Hospitalizations - Age 0-17,Hospitalizations - Age 18-29,Hospitalizations - Age 30-39,Hospitalizations - Age 40-49,Hospitalizations - Age 50-59,Hospitalizations - Age 60-69,Hospitalizations - Age 70-79,Hospitalizations - Age 80+,Hospitalizations - Age Unknown,Hospitalizations - Female,Hospitalizations - Male,Hospitalizations - Unknown Gender,Hospitalizations - Latinx,Hospitalizations - Asian Non-Latinx,Hospitalizations - Black Non-Latinx,Hospitalizations - White Non-Latinx,Hospitalizations - Other Race Non-Latinx,Hospitalizations - Unknown Race/Ethnicity
07/19/2021,203,1,17,34,65,51,24,21,4,3,1,0,97,105,1,43,4,45,71,8,32,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,3,4,0,3,3,1,2,0,13,4,0,3,0,6,7,0,1
01/24/2021,338,16,47,34,81,71,46,43,30,23,10,0,170,168,0,74,18,65,132,14,35,0,0,0,1,2,2,8,3,0,11,5,0,6,1,7,2,0,0,0,3,2,6,5,12,12,7,0,23,24,0,9,4,20,9,3,2
02/24/2023,412,0,28,105,51,50,62,47,39,40,18,0,240,171,1,127,15,136,80,23,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,3,6,6,10,0,20,8,0,2,0,19,6,0,1
09/22/2020,350,2,26,43,108,70,52,35,20,12,10,0,174,174,2,163,9,47,96,5,30,0,0,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,4,2,2,4,8,4,2,0,11,15,0,14,0,6,6,0,0
09/26/2021,207,9,23,40,45,49,25,16,11,15,6,0,106,101,0,39,6,54,79,13,16,0,0,0,2,1,2,2,2,0,4,5,0,2,1,5,1,0,0,0,4,1,2,5,4,3,4,0,12,11,0,3,0,15,5,0,0
09/12/2021,266,5,33,55,62,52,39,25,18,13,2,0,166,100,0,45,16,85,71,13,36,0,0,2,0,0,1,1,1,0,3,2,0,2,0,1,2,0,0,0,1,4,7,8,9,4,0,0,16,17,0,5,1,23,3,0,1
05/22/2020,724,36,91,64,154,135,125,112,74,35,25,0,369,348,7,384,11,162,81,25,61,0,0,0,1,6,10,8,11,0,16,20,0,12,2,14,8,0,0,0,9,13,8,11,19,17,14,0,40,51,0,38,4,38,9,0,2
06/30/2020,264,3,26,25,91,59,39,24,15,5,6,0,134,129,1,112,3,56,60,3,30,0,0,0,0,0,1,2,0,0,2,1,0,1,0,1,1,0,0,2,4,3,3,3,5,2,4,0,13,13,0,11,1,9,5,0,0
09/17/2020,391,0,25,38,122,88,53,40,30,11,9,0,188,202,1,156,14,54,132,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,6,6,1,2,0,9,16,0,8,1,5,9,1,1
08/22/2020,191,2,17,18,59,32,28,26,16,10,2,0,97,93,1,74,5,29,61,14,8,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,3,2,3,6,0,0,12,5,0,2,0,10,4,1,0
07/06/2022,1051,2,39,115,226,234,166,120,101,54,35,0,613,432,6,242,77,250,275,43,164,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,2,6,2,3,5,5,6,10,0,15,23,1,8,3,17,8,0,3
06/18/2020,184,14,29,24,43,34,30,29,9,5,10,0,94,88,2,93,7,36,31,2,15,0,0,1,1,0,5,4,3,0,7,7,0,6,0,7,1,0,0,2,2,5,3,1,4,6,6,0,16,13,0,11,0,9,8,0,1
06/13/2020,120,18,23,13,25,19,14,22,14,7,6,0,67,53,0,52,0,25,15,8,20,0,0,0,0,3,5,5,5,0,11,7,0,3,1,6,8,0,0,0,3,1,6,2,5,1,5,0,13,10,0,9,0,9,4,1,0
12/22/2021,7508,18,149,997,2294,1847,1051,684,407,142,86,0,4182,3294,32,1131,235,2121,2110,652,1259,0,0,1,0,1,3,4,9,0,10,8,0,2,0,10,6,0,0,12,16,22,20,22,23,13,21,0,78,71,0,24,2,87,30,3,3
01/26/2021,644,12,53,77,156,122,114,88,46,29,12,0,315,328,1,218,26,140,177,33,50,0,1,0,0,0,1,4,6,0,5,7,0,2,0,7,2,1,0,1,5,5,2,10,12,8,10,0,27,26,0,14,1,24,11,3,0
02/06/2022,292,23,34,77,58,49,43,30,15,12,8,0,146,146,0,48,22,35,82,24,81,0,1,2,1,2,6,5,6,0,7,16,0,8,0,8,6,1,0,1,2,4,5,3,4,5,10,0,18,16,0,5,5,12,9,3,0
08/13/2020,390,4,24,39,118,78,72,40,24,11,8,0,211,177,2,188,8,72,94,13,15,0,0,0,0,1,0,3,0,0,1,3,0,2,0,1,1,0,0,0,4,2,5,0,6,5,2,0,15,9,0,8,0,11,3,2,0
10/31/2022,527,0,34,103,81,77,63,68,67,42,26,0,286,239,2,106,23,185,116,21,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,4,6,7,7,0,17,17,0,5,4,18,6,1,0
03/23/2021,566,5,41,65,192,124,74,66,28,11,6,0,282,284,0,138,30,94,227,17,60,0,0,0,0,0,2,3,0,0,2,3,0,2,1,2,0,0,0,1,2,7,7,3,16,2,3,0,19,22,0,7,0,22,11,1,0
04/27/2021,564,5,54,101,142,113,79,63,41,14,11,0,288,276,0,156,18,235,97,15,43,0,0,0,1,1,1,1,1,0,2,3,0,2,0,3,0,0,0,1,5,8,5,12,12,4,7,0,32,22,0,7,1,36,10,0,0
03/21/2020,125,2,61,0,18,25,20,28,16,13,5,0,53,72,0,27,6,62,27,3,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,0,4,6,7,19,8,14,3,0,22,39,0,12,4,34,10,1,0
07/11/2022,1015,1,43,142,191,174,143,157,101,62,45,0,545,469,1,237,71,237,255,58,157,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,2,1,1,5,3,7,10,14,0,22,21,0,8,3,17,12,2,1
09/17/2022,247,0,21,44,46,34,34,25,26,19,19,0,135,111,1,61,14,67,62,6,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,1,4,5,3,0,9,12,0,6,0,5,6,2,2
11/20/2020,2300,32,125,328,528,432,371,267,192,109,73,0,1196,1101,3,855,69,393,542,85,356,0,0,0,5,2,8,3,14,0,16,16,0,14,1,10,7,0,0,6,3,5,21,20,30,19,21,0,68,56,1,29,5,57,27,4,3
10/06/2020,558,2,28,61,176,105,93,70,32,16,5,0,292,265,1,226,14,70,176,20,52,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,5,5,5,3,5,3,1,0,10,18,0,11,1,8,6,1,1
06/23/2022,855,2,30,100,180,188,131,122,70,45,19,0,479,369,7,181,67,203,214,42,148,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,2,0,0,2,3,6,2,4,8,2,3,0,14,16,0,4,3,12,7,3,1
07/13/2021,103,2,12,15,22,32,10,10,6,6,2,0,49,51,3,23,2,35,25,2,16,0,0,0,1,0,0,0,1,0,2,0,0,0,0,2,0,0,0,0,4,2,1,1,1,3,0,0,7,5,0,4,1,6,1,0,0
11/29/2022,816,2,47,129,138,120,103,110,103,73,40,0,460,350,6,186,38,271,160,44,117,0,0,0,0,0,0,1,1,0,0,2,0,0,0,2,0,0,0,1,5,6,2,3,10,10,10,0,28,19,0,6,3,23,12,3,0
05/27/2020,614,26,65,70,124,101,116,83,66,32,22,0,317,289,8,328,14,121,56,20,75,0,0,2,1,1,7,7,8,0,10,16,0,10,1,10,5,0,0,0,4,6,11,12,12,12,8,0,29,36,0,25,1,20,16,2,1
08/29/2022,843,1,32,208,119,118,118,122,85,42,31,0,453,388,2,255,39,226,181,34,108,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,2,3,2,6,5,3,9,0,17,15,0,8,1,14,8,1,0
06/28/2020,110,5,27,8,36,22,20,10,9,3,2,0,64,46,0,36,1,24,27,6,16,0,0,0,1,0,2,0,2,0,4,1,0,2,0,2,1,0,0,0,5,0,4,5,4,4,5,0,17,10,0,9,0,12,5,0,1
12/08/2020,2053,35,83,272,456,394,319,301,165,96,50,0,1056,989,8,848,73,355,404,96,277,0,1,2,4,5,6,5,12,0,13,22,0,13,4,12,6,0,0,2,7,9,12,14,15,11,13,0,48,35,0,24,4,31,18,3,3
11/06/2022,243,1,26,32,55,36,29,36,26,20,9,0,137,105,1,63,13,70,59,18,20,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3,3,2,1,5,1,8,3,0,11,15,0,8,0,9,9,0,0
05/15/2021,177,7,44,38,38,33,19,27,12,6,4,0,92,85,0,53,2,76,21,8,17,0,0,0,0,0,2,2,3,0,3,4,0,2,0,3,2,0,0,1,4,6,5,13,6,3,6,0,17,27,0,13,0,19,10,2,0
05/22/2022,622,0,33,116,115,117,110,65,54,30,15,0,353,269,0,127,72,82,223,34,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,3,5,5,3,7,0,18,15,0,8,2,11,10,2,0
02/03/2023,268,0,19,45,42,48,32,40,28,25,8,0,162,106,0,52,13,100,68,10,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,3,6,3,0,0,6,13,0,2,1,12,4,0,0
01/03/2023,524,0,49,54,93,90,68,81,61,44,33,0,300,223,1,142,28,147,130,27,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,4,7,7,10,11,0,23,26,0,16,1,19,7,5,1
01/10/2023,504,2,46,129,67,66,51,43,67,44,37,0,281,220,3,146,28,161,107,22,40,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,3,6,5,5,8,8,10,0,18,28,0,14,2,14,15,1,0
04/19/2020,459,35,156,7,66,60,66,75,75,50,60,0,206,253,0,154,22,178,59,20,26,0,0,0,3,7,7,5,13,0,11,24,0,13,2,13,5,2,0,1,12,7,16,36,30,30,24,0,68,88,0,58,6,63,22,7,0
09/26/2022,407,2,17,78,60,68,54,52,38,40,17,0,228,179,0,98,24,94,123,19,49,0,0,0,1,0,0,0,1,0,0,2,0,1,0,0,1,0,0,1,0,0,1,2,3,5,5,0,9,8,0,1,0,7,8,1,0
11/01/2020,733,6,73,77,184,151,114,96,53,36,22,0,393,339,1,203,40,118,255,30,87,0,0,0,0,0,3,1,2,0,3,3,0,2,0,3,1,0,0,2,7,4,6,6,14,19,15,0,34,39,0,28,2,24,16,3,0
08/01/2020,141,5,22,7,45,27,17,25,11,6,3,0,69,72,0,54,0,34,32,6,15,0,0,0,0,1,0,2,2,0,3,2,0,2,0,2,1,0,0,0,3,2,6,5,0,4,2,0,11,11,0,10,0,10,2,0,0
11/10/2022,554,0,39,124,92,100,58,78,44,36,22,0,313,240,1,143,23,185,122,26,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,3,9,7,7,0,24,15,0,11,1,16,9,2,0
11/04/2022,432,1,38,81,72,59,60,54,53,28,25,0,251,178,3,103,20,145,89,13,62,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,3,2,2,4,10,9,7,0,25,13,0,2,2,21,9,3,1
12/09/2021,1299,8,70,283,324,287,171,135,61,26,12,0,652,645,2,222,37,338,331,108,263,0,0,1,0,1,3,2,1,0,6,2,0,0,0,7,1,0,0,2,6,11,5,14,14,12,6,0,35,35,0,16,1,26,25,1,1
11/18/2020,2326,17,117,290,567,452,387,295,196,98,41,0,1181,1136,9,843,63,461,544,86,329,0,0,2,0,2,4,3,6,0,9,8,0,8,0,2,7,0,0,2,8,5,10,22,17,28,25,0,54,63,0,37,6,46,24,4,0
08/16/2021,587,3,26,61,148,149,104,60,46,13,6,0,282,303,2,129,33,139,193,11,82,1,0,0,0,0,2,0,0,0,0,3,0,1,0,2,0,0,0,2,2,4,3,4,5,4,2,0,14,12,0,7,1,13,4,1,0
12/30/2022,456,1,44,33,72,76,65,62,55,50,43,0,276,180,0,110,27,144,114,20,41,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,3,6,4,6,8,8,8,0,21,23,0,8,3,19,11,2,1
12/23/2022,325,2,30,34,42,76,37,51,40,26,19,0,181,142,2,75,17,90,90,17,36,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,1,2,0,5,5,6,10,0,17,13,0,6,0,12,12,0,0
04/11/2021,363,5,53,70,82,76,61,30,28,12,4,0,193,170,0,78,17,130,103,11,24,0,2,0,0,1,0,2,0,0,3,2,0,3,0,1,1,0,0,0,3,9,6,7,14,10,4,0,24,29,0,12,5,25,8,3,0
07/25/2022,1042,3,39,132,218,200,134,143,136,51,28,0,595,444,3,249,64,310,227,47,145,0,0,2,0,1,0,0,0,0,0,3,0,0,0,3,0,0,0,3,2,6,3,4,6,8,7,0,20,19,0,11,2,16,8,1,1
08/02/2021,474,3,22,65,138,114,74,40,27,12,4,0,251,221,2,113,23,117,124,17,80,0,0,1,0,1,0,0,1,0,1,2,0,0,0,3,0,0,0,0,2,4,1,4,3,4,4,0,14,8,0,3,0,16,3,0,0
08/25/2022,574,1,42,99,107,98,69,86,55,27,33,0,333,238,3,142,24,169,118,35,86,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,5,2,5,14,5,9,0,17,25,0,8,1,20,12,0,1
08/09/2020,115,2,17,16,41,21,12,6,9,6,4,0,53,62,0,48,4,19,38,1,5,0,0,0,0,0,0,2,0,0,0,2,0,1,0,0,1,0,0,0,5,2,1,3,2,0,4,0,9,8,0,3,0,9,3,0,2
01/18/2022,2752,30,142,921,456,413,330,273,200,100,59,0,1467,1279,6,762,174,481,696,157,482,0,1,1,0,4,7,7,10,0,11,19,0,7,1,14,7,1,0,3,9,17,13,19,33,24,24,0,75,67,0,35,5,59,34,8,1
09/25/2021,228,3,26,45,50,43,31,22,23,8,6,0,120,108,0,48,11,59,69,19,22,0,0,1,0,1,0,0,1,0,2,1,0,0,0,2,0,1,0,2,6,3,3,3,5,1,3,0,18,8,0,5,2,13,4,2,0
06/08/2022,1038,0,28,238,202,222,148,106,58,40,24,0,604,431,3,246,77,213,281,75,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,4,5,3,3,7,0,18,10,0,4,1,15,8,0,0
05/01/2020,1173,39,139,59,224,221,204,195,134,68,68,0,636,537,0,636,33,225,129,34,116,0,1,0,1,4,12,8,13,0,14,25,0,12,1,15,10,0,1,0,14,13,16,23,23,30,20,0,75,64,0,48,3,62,22,3,1
02/22/2023,466,0,25,135,73,59,51,59,46,22,21,0,271,195,0,114,16,186,95,13,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,4,2,6,2,8,0,13,12,0,5,0,14,6,0,0
06/27/2022,925,3,39,105,198,186,143,121,101,48,23,0,534,384,7,199,79,206,254,39,148,0,0,0,0,0,1,1,1,0,0,3,0,0,0,2,1,0,0,0,4,6,2,2,7,8,10,0,20,19,0,5,1,20,13,0,0
02/10/2023,366,0,19,93,52,62,43,28,30,31,27,0,205,160,1,117,12,118,70,16,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,2,6,5,0,8,11,0,4,1,9,4,1,0
02/24/2022,236,4,16,63,53,49,25,19,10,13,4,0,132,102,2,50,20,40,81,17,28,0,0,0,0,0,0,2,2,0,1,3,0,0,0,3,1,0,0,0,2,0,3,3,1,5,2,0,10,6,0,2,1,7,6,0,0
06/23/2020,234,9,26,12,72,43,37,27,17,16,10,0,117,116,1,100,8,45,57,5,19,0,0,0,0,0,3,2,4,0,4,5,0,3,0,5,1,0,0,0,3,2,5,4,4,2,6,0,17,9,0,11,0,9,4,1,1
11/18/2022,436,0,37,90,47,81,58,46,46,33,35,0,238,192,6,119,19,129,101,18,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,2,4,3,4,7,12,0,18,19,0,8,0,17,10,1,1
02/14/2022,381,15,16,108,78,61,40,36,29,20,9,0,186,193,2,79,26,58,131,19,68,0,0,0,3,1,2,5,4,0,12,3,0,1,0,9,3,2,0,0,0,1,2,3,4,2,4,0,8,8,0,7,0,3,6,0,0
03/04/2021,288,8,26,42,82,60,39,24,23,11,7,0,148,140,0,82,24,54,90,16,22,0,0,1,1,1,2,0,3,0,5,3,0,4,0,0,4,0,0,0,1,3,3,5,5,5,4,0,16,10,0,4,1,14,7,0,0
11/19/2022,280,1,31,39,42,54,39,42,31,19,14,0,163,116,1,79,14,71,68,10,38,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,4,2,1,5,7,2,8,0,14,17,0,8,2,11,10,0,0
09/03/2021,511,6,43,122,130,95,76,35,24,20,9,0,242,268,1,102,26,135,130,28,90,0,0,0,2,0,1,2,1,0,3,3,0,2,0,4,0,0,0,3,4,6,8,8,4,8,2,0,19,24,0,14,0,18,8,0,3
05/31/2020,121,22,40,16,28,20,22,12,13,5,5,0,59,61,1,51,1,41,10,1,17,0,0,0,3,2,5,6,6,0,8,14,0,8,0,8,6,0,0,3,4,3,5,7,13,3,2,0,17,23,0,12,1,24,1,0,2
04/17/2021,438,6,63,70,98,96,78,46,24,14,12,0,236,202,0,132,25,161,82,12,26,0,0,0,2,2,1,0,1,0,1,5,0,1,1,4,0,0,0,1,8,4,11,12,6,10,11,0,35,28,0,16,2,35,8,1,1
03/30/2021,736,3,42,92,258,145,90,77,57,12,5,0,377,359,0,169,43,162,284,19,59,0,0,1,0,0,0,1,1,0,0,3,0,1,1,0,1,0,0,0,2,3,11,9,11,4,2,0,24,18,0,14,0,21,6,1,0
09/20/2022,428,0,29,85,74,66,45,49,51,30,28,0,256,171,1,110,25,113,113,23,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,1,9,7,6,0,17,12,0,2,2,14,8,3,0
12/07/2020,2065,35,104,274,472,398,328,284,170,92,47,0,1073,984,8,875,76,408,401,90,215,0,0,0,3,6,3,10,13,0,10,25,0,13,3,10,9,0,0,6,10,7,5,22,22,14,18,0,49,55,0,35,4,43,18,2,2
06/29/2021,56,2,5,16,11,13,9,1,3,3,0,0,32,24,0,16,0,17,14,3,6,0,0,0,1,1,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,2,0,0,1,1,0,3,2,0,1,0,4,0,0,0
06/10/2020,232,12,29,10,57,45,31,36,26,18,9,0,128,101,3,111,4,52,36,6,23,0,0,1,2,2,1,4,2,0,5,7,0,5,1,6,0,0,0,0,1,3,2,8,3,6,6,0,17,12,0,6,1,16,5,1,0
01/02/2023,387,2,47,34,63,70,41,51,53,43,32,0,216,170,1,83,23,99,133,18,31,0,0,0,0,0,0,0,2,0,1,1,0,1,0,0,1,0,0,3,3,2,1,9,5,8,16,0,20,27,0,8,3,18,16,2,0
03/22/2020,168,2,68,6,23,27,31,37,24,14,6,0,74,94,0,22,6,83,52,4,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,0,6,7,12,14,12,12,5,0,34,34,0,11,4,45,5,3,0
09/03/2020,341,3,25,36,103,60,51,49,23,13,6,0,181,159,1,149,9,61,95,4,23,0,0,0,0,1,0,0,2,0,1,2,0,3,0,0,0,0,0,0,4,4,2,5,5,4,1,0,12,13,0,10,0,7,5,3,0
12/13/2021,2173,12,91,450,542,482,314,214,120,39,12,0,1118,1047,8,334,72,599,645,161,362,0,0,1,0,0,3,4,4,0,6,6,0,1,0,10,1,0,0,3,6,8,12,13,24,14,11,0,39,52,0,26,2,37,23,2,1
03/26/2021,599,6,37,75,216,133,68,56,34,6,11,0,289,310,0,168,29,105,224,23,50,0,0,0,0,2,2,0,2,0,4,2,0,0,1,4,1,0,0,1,7,0,6,8,5,6,4,0,16,21,0,6,0,22,9,0,0
01/11/2021,1355,16,87,187,334,267,211,172,104,48,32,0,694,660,1,478,66,251,329,59,172,0,0,0,0,0,2,5,9,0,6,10,0,5,2,4,5,0,0,2,2,6,7,16,20,16,18,0,41,46,0,17,5,48,15,2,0
11/11/2021,525,4,28,116,119,114,59,49,31,18,19,0,280,242,3,77,21,102,179,40,106,0,0,0,0,1,1,1,1,0,3,1,0,2,0,1,1,0,0,1,3,2,2,7,5,2,6,0,13,15,0,10,1,13,4,0,0
04/24/2021,409,10,47,75,83,95,62,49,28,12,5,0,227,182,0,115,16,141,83,15,39,0,0,0,0,2,4,2,2,0,4,6,0,4,0,2,4,0,0,1,4,7,14,6,7,2,6,0,29,18,0,9,0,27,8,1,2
01/16/2023,292,1,26,24,37,43,41,41,49,40,17,0,166,125,1,68,13,89,81,19,22,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,4,4,6,9,0,15,11,0,1,1,14,8,2,0
08/27/2020,383,2,24,40,132,75,59,32,24,13,8,0,209,173,1,193,6,67,84,14,19,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1,1,0,0,0,4,3,4,2,4,5,2,0,18,6,0,11,0,6,5,2,0
09/12/2022,604,2,27,131,88,102,78,82,56,46,21,0,340,261,3,171,42,130,118,33,110,0,0,0,0,0,0,0,2,0,1,1,0,1,0,1,0,0,0,1,0,3,3,4,4,5,7,0,10,17,0,9,2,3,11,1,1
10/22/2022,232,0,25,25,35,49,28,34,29,19,13,0,136,95,1,42,15,64,68,13,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,4,5,7,3,0,15,10,0,3,3,11,6,2,0
03/16/2021,451,3,28,85,132,99,51,41,23,18,2,0,253,198,0,117,17,113,156,26,22,0,0,0,0,0,1,1,1,0,2,1,0,0,1,2,0,0,0,0,4,1,3,10,5,3,2,0,14,14,0,4,0,19,4,1,0
09/29/2020,381,6,25,47,105,72,65,45,26,17,4,0,197,184,0,179,15,46,100,12,29,0,0,1,0,0,3,1,1,0,2,4,0,3,0,2,1,0,0,1,1,6,2,5,5,2,3,0,12,13,0,11,2,7,4,0,1
12/16/2022,647,1,50,140,79,93,71,72,92,62,38,0,338,307,2,139,33,213,171,37,54,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,6,3,3,14,9,13,0,17,33,0,8,2,24,12,1,3
03/07/2023,387,0,21,106,47,59,52,41,46,22,14,0,219,164,4,123,15,110,75,21,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,4,6,3,0,10,11,0,1,0,10,8,2,0
10/21/2022,366,1,29,37,65,64,54,51,43,40,12,0,217,146,3,85,20,99,100,14,48,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,3,2,8,4,6,0,13,16,0,7,0,14,7,1,0
05/17/2022,1379,0,36,362,256,281,147,147,91,64,30,1,807,568,4,286,97,272,431,74,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,2,2,2,6,7,9,1,26,10,0,4,2,15,13,1,1
07/12/2021,103,0,9,11,33,23,13,10,6,6,1,0,51,52,0,18,4,39,30,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,4,1,0,6,3,0,1,1,6,1,0,0
06/06/2021,58,7,15,10,19,8,7,5,5,3,1,0,32,26,0,12,0,28,10,2,6,0,0,0,2,1,2,2,0,0,5,2,0,3,1,3,0,0,0,0,3,2,2,5,0,3,0,0,11,4,0,3,0,10,2,0,0
04/13/2023,215,0,10,33,33,42,25,23,25,14,20,0,124,90,1,43,19,66,50,10,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,2,2,2,0,5,5,0,4,0,4,2,0,0
06/14/2022,831,0,32,103,184,183,124,97,73,42,25,0,475,354,2,160,67,189,237,41,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,4,2,4,7,7,0,18,14,0,6,3,16,6,1,0
10/28/2022,343,1,27,63,60,48,42,49,38,33,10,0,197,140,6,84,21,96,77,23,42,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,2,2,0,1,6,10,5,0,14,13,0,3,2,9,10,1,2
06/04/2022,591,1,34,99,134,126,73,69,45,25,20,0,317,274,0,144,61,103,175,33,75,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,7,3,4,5,2,5,8,0,16,18,0,7,2,12,9,1,3
10/10/2021,173,6,25,31,38,32,22,21,15,9,5,0,98,74,1,37,14,37,59,10,16,0,0,0,2,1,1,2,0,0,3,3,0,2,0,1,3,0,0,0,2,5,3,5,5,3,2,0,14,11,0,7,0,13,5,0,0
08/26/2020,388,3,33,48,126,82,44,44,23,12,9,0,196,191,1,198,6,43,101,18,22,0,0,0,1,0,0,1,1,0,0,3,0,1,0,1,1,0,0,1,4,3,3,8,4,5,5,0,20,13,0,15,1,6,6,4,1
05/17/2021,346,7,50,58,84,74,44,38,33,8,7,0,197,149,0,72,12,157,53,15,37,0,0,0,0,1,1,3,2,0,3,4,0,3,0,4,0,0,0,2,7,6,7,10,9,5,4,0,20,30,0,8,0,40,1,0,1
04/02/2022,205,0,8,37,42,49,34,20,12,11,0,0,117,88,0,14,20,20,93,19,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,2,1,0,5,3,0,2,0,5,1,0,0
11/18/2021,630,9,36,162,121,144,88,56,31,16,12,0,323,305,2,98,23,128,208,48,125,0,0,1,0,2,2,0,4,0,3,6,0,1,0,5,3,0,0,0,2,6,4,5,3,7,9,0,19,17,0,5,3,16,9,2,1
05/19/2021,278,7,43,45,70,64,25,30,33,7,4,0,148,130,0,76,7,125,38,9,23,0,0,0,1,1,0,2,3,0,6,1,0,1,1,3,2,0,0,0,7,5,4,6,13,7,1,0,22,21,0,7,0,33,2,1,0
01/17/2023,461,2,32,103,59,61,76,64,52,30,16,0,256,205,0,127,25,153,101,27,28,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,0,0,1,2,1,3,5,3,10,7,0,22,10,0,9,1,13,9,0,0
10/02/2021,237,4,23,52,39,48,31,37,19,8,3,0,122,115,0,31,10,75,73,25,23,0,0,0,0,0,1,1,2,0,2,2,0,0,0,3,1,0,0,0,4,3,1,5,5,5,0,0,11,12,0,5,0,12,6,0,0
02/02/2023,428,2,22,160,55,53,35,44,25,39,17,0,252,174,2,131,24,164,71,19,19,0,0,0,0,0,1,0,1,0,2,0,0,1,0,1,0,0,0,1,0,4,0,4,2,7,4,0,13,9,0,7,3,5,7,0,0
02/19/2023,163,1,25,21,25,23,27,28,18,14,7,0,92,70,1,45,7,60,36,6,9,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,4,2,3,1,5,3,3,4,0,17,8,0,9,1,7,7,1,0
